total_events,events_per_minute,cnt_1,cnt_3,cnt_5,cnt_7,cnt_8,cnt_9,cnt_11,cnt_12,cnt_13,cnt_22,cnt_23,cnt_800,cnt_4103,cnt_4104,cnt_4624,cnt_4625,cnt_4634,cnt_4648,cnt_4656,cnt_4658,cnt_4663,cnt_4672,cnt_4673,cnt_4674,cnt_4688,cnt_4689,cnt_4690,cnt_4697,cnt_4698,cnt_4702,cnt_4768,cnt_4769,cnt_4771,cnt_5145,cnt_5154,cnt_5156,cnt_5158,cnt_5447,logon_success_score,logon_failure_score,logoff_score,explicit_creds_score,special_privs_score,sensitive_priv_score,priv_object_score,service_create_score,powershell_score,kerberos_tgs_score,kerberos_tgt_score,process_create_score,process_terminate_score,network_conn_score,wfp_listen_score,wfp_connect_score,wfp_bind_score,wfp_block_score,smb_share_score,remote_thread_score,raw_access_score,image_load_score,file_create_score,file_delete_score,registry_score,object_handle_req_score,object_handle_cls_score,object_access_score,token_duplication_score,distinct_target_users,distinct_src_users,distinct_src_ips,distinct_logon_types,entropy_target_users,entropy_src_users,entropy_src_ips,unique_user_host_pairs,network_logon_ratio,rdp_logon_ratio,logon_failure_ratio,entropy_eventids,distinct_eventids,distinct_monitored,logon_success_score_roll3_mean,logon_success_score_roll3_std,logon_success_score_delta,logon_failure_score_roll3_mean,logon_failure_score_roll3_std,logon_failure_score_delta,logoff_score_roll3_mean,logoff_score_roll3_std,logoff_score_delta,explicit_creds_score_roll3_mean,explicit_creds_score_roll3_std,explicit_creds_score_delta,special_privs_score_roll3_mean,special_privs_score_roll3_std,special_privs_score_delta,sensitive_priv_score_roll3_mean,sensitive_priv_score_roll3_std,sensitive_priv_score_delta,priv_object_score_roll3_mean,priv_object_score_roll3_std,priv_object_score_delta,service_create_score_roll3_mean,service_create_score_roll3_std,service_create_score_delta,powershell_score_roll3_mean,powershell_score_roll3_std,powershell_score_delta,kerberos_tgs_score_roll3_mean,kerberos_tgs_score_roll3_std,kerberos_tgs_score_delta,kerberos_tgt_score_roll3_mean,kerberos_tgt_score_roll3_std,kerberos_tgt_score_delta,process_create_score_roll3_mean,process_create_score_roll3_std,process_create_score_delta,process_terminate_score_roll3_mean,process_terminate_score_roll3_std,process_terminate_score_delta,network_conn_score_roll3_mean,network_conn_score_roll3_std,network_conn_score_delta,wfp_listen_score_roll3_mean,wfp_listen_score_roll3_std,wfp_listen_score_delta,wfp_connect_score_roll3_mean,wfp_connect_score_roll3_std,wfp_connect_score_delta,wfp_bind_score_roll3_mean,wfp_bind_score_roll3_std,wfp_bind_score_delta,wfp_block_score_roll3_mean,wfp_block_score_roll3_std,wfp_block_score_delta,smb_share_score_roll3_mean,smb_share_score_roll3_std,smb_share_score_delta,remote_thread_score_roll3_mean,remote_thread_score_roll3_std,remote_thread_score_delta,raw_access_score_roll3_mean,raw_access_score_roll3_std,raw_access_score_delta,image_load_score_roll3_mean,image_load_score_roll3_std,image_load_score_delta,file_create_score_roll3_mean,file_create_score_roll3_std,file_create_score_delta,file_delete_score_roll3_mean,file_delete_score_roll3_std,file_delete_score_delta,registry_score_roll3_mean,registry_score_roll3_std,registry_score_delta,object_handle_req_score_roll3_mean,object_handle_req_score_roll3_std,object_handle_req_score_delta,object_handle_cls_score_roll3_mean,object_handle_cls_score_roll3_std,object_handle_cls_score_delta,object_access_score_roll3_mean,object_access_score_roll3_std,object_access_score_delta,token_duplication_score_roll3_mean,token_duplication_score_roll3_std,token_duplication_score_delta,total_events_roll3_mean,total_events_roll3_std,total_events_delta,events_per_minute_roll3_mean,events_per_minute_roll3_std,events_per_minute_delta,entropy_eventids_roll3_mean,entropy_eventids_roll3_std,entropy_eventids_delta,distinct_eventids_roll3_mean,distinct_eventids_roll3_std,distinct_eventids_delta,logon_failure_ratio_roll3_mean,logon_failure_ratio_roll3_std,logon_failure_ratio_delta,network_logon_ratio_roll3_mean,network_logon_ratio_roll3_std,network_logon_ratio_delta,entropy_target_users_roll3_mean,entropy_target_users_roll3_std,entropy_target_users_delta,entropy_src_users_roll3_mean,entropy_src_users_roll3_std,entropy_src_users_delta,unique_user_host_pairs_roll3_mean,unique_user_host_pairs_roll3_std,unique_user_host_pairs_delta
2154,430.8,6,12,4,325,0,19,14,222,177,3,0,0,0,0,4,0,2,0,67,126,63,4,4,25,6,4,63,0,0,1,0,0,0,0,2,22,33,0,4,0,2,0,4,4,25,1,0,0,0,12,8,15,2,22,33,0,0,0,19,325,14,0,399,67,126,63,63,4,5,2,2,0.9846704963049795,1.5788025900471325,0.9182958337659504,5,0.8,0.0,0.0,3.0318675685729066,37,24,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,0.0,2.0,6.0,0.0,9.0,0.0,0.0,2.0,17.0,0.0,5.0,19.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,12.0,79.0,0.0,246.0,4.0,0.0,10.0,0.0,0.0,0.0,228.0,0.0,171.0,14.0,0.0,53.0,28.0,0.0,98.0,3.0,0.0,60.0,14.0,0.0,49.0,786.0,0.0,1368.0,157.2,0.0,273.6,2.658758794326876,0.0,0.3731087742460306,22.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8112781241705938,0.0,0.17339237213438574,0.2132937737522444,0.0,1.365508816294888,3.0,0.0,2.0
2564,512.8,0,0,0,0,0,0,0,0,0,0,0,169,169,34,22,0,27,0,384,767,367,18,1,0,3,0,384,0,0,0,0,2,0,10,0,48,43,0,22,0,27,0,18,1,0,0,372,2,0,3,0,0,0,48,43,0,10,0,0,0,0,0,0,384,767,367,384,5,3,5,1,0.6582836548379156,0.1896996616132703,1.7533290505412733,3,1.0,0.0,0.0,3.0705445925225914,27,16,2.0,2.8284271247461903,18.0,0.0,0.0,0.0,1.0,1.4142135623730951,25.0,0.0,0.0,0.0,2.0,2.8284271247461903,14.0,4.0,0.0,-3.0,12.5,17.67766952966369,-25.0,0.5,0.7071067811865476,-1.0,0.0,0.0,372.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,4.242640687119285,-9.0,7.0,1.4142135623730951,-8.0,10.5,6.363961030678928,-15.0,1.0,1.4142135623730951,-2.0,19.5,3.5355339059327378,26.0,26.0,9.899494936611665,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,13.0,8.48528137423857,-19.0,202.0,173.9482681718907,-325.0,9.0,7.0710678118654755,-14.0,0.0,0.0,0.0,313.5,120.91525958289962,-399.0,40.5,37.476659402887016,317.0,77.0,69.29646455628166,641.0,33.0,42.42640687119285,304.0,38.5,34.64823227814083,321.0,1470.0,967.322076663197,410.0,294.0,193.46441533263942,81.99999999999994,2.8453131814498915,0.2638277443895688,0.03867702394968475,29.5,10.606601717798213,-10.0,0.0,0.0,0.0,0.4,0.5656854249492381,0.19999999999999996,0.8979743102377866,0.12260692214224551,-0.32638684146706387,0.8960481818996885,0.9655605437721311,-1.3891029284338623,4.0,1.4142135623730951,-2.0
333,66.6,0,36,0,14,0,10,2,42,25,0,0,0,0,0,10,0,10,0,8,16,8,7,3,0,0,0,8,0,0,0,1,1,0,3,0,45,28,0,10,0,10,0,7,3,0,0,0,1,1,0,0,36,0,45,28,0,3,0,10,14,2,0,67,8,16,8,8,6,6,7,1,1.3519391531053309,1.2119258799094943,2.4841837187693026,6,1.0,0.0,0.0,4.028679057572809,24,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3256,651.2,8,7,5,364,0,7,17,450,177,1,4,1,1,0,6,0,4,0,170,152,49,6,5,26,8,5,78,0,0,0,0,0,0,0,0,29,29,0,6,0,4,0,6,5,26,0,2,0,0,16,10,8,0,29,29,0,0,0,7,364,17,4,627,170,152,49,78,5,6,0,2,1.9460831807578614,1.8261624483190602,0.0,6,0.875,0.0,0.0,2.637809221290633,38,25,10.0,0.0,-4.0,0.0,0.0,0.0,10.0,0.0,-6.0,0.0,0.0,0.0,7.0,0.0,-1.0,3.0,0.0,2.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,-1.0,1.0,0.0,-1.0,0.0,0.0,16.0,0.0,0.0,10.0,36.0,0.0,-28.0,0.0,0.0,0.0,45.0,0.0,-16.0,28.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,-3.0,0.0,0.0,0.0,10.0,0.0,-3.0,14.0,0.0,350.0,2.0,0.0,15.0,0.0,0.0,4.0,67.0,0.0,560.0,8.0,0.0,162.0,16.0,0.0,136.0,8.0,0.0,41.0,8.0,0.0,70.0,333.0,0.0,2923.0,66.6,0.0,584.6,4.028679057572809,0.0,-1.3908698362821759,24.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,-0.125,1.3519391531053309,0.0,0.5941440276525305,1.2119258799094943,0.0,0.6142365684095659,6.0,0.0,0.0
695,139.0,0,12,0,47,0,1,5,90,94,1,2,4,0,0,0,0,0,5,12,24,8,0,0,0,0,0,12,0,0,0,0,0,0,0,0,38,41,0,0,0,0,5,0,0,0,0,4,0,0,0,0,13,0,38,41,0,0,0,1,47,5,2,184,12,24,8,12,1,2,0,0,-1.4426951601859516e-10,0.11911602636710934,0.0,2,0.0,0.0,0.0,2.937063718407704,23,16,8.0,2.8284271247461903,-6.0,0.0,0.0,0.0,7.0,4.242640687119285,-4.0,0.0,0.0,5.0,6.5,0.7071067811865476,-6.0,4.0,1.4142135623730951,-5.0,13.0,18.384776310850235,-26.0,0.0,0.0,0.0,1.0,1.4142135623730951,2.0,0.5,0.7071067811865476,0.0,0.5,0.7071067811865476,0.0,8.0,11.313708498984761,-16.0,5.0,7.0710678118654755,-10.0,22.0,19.79898987322333,5.0,0.0,0.0,0.0,37.0,11.313708498984761,9.0,28.5,0.7071067811865476,12.0,0.0,0.0,0.0,1.5,2.1213203435596424,0.0,0.0,0.0,0.0,8.5,2.1213203435596424,-6.0,189.0,247.48737341529164,-317.0,9.5,10.606601717798213,-12.0,2.0,2.8284271247461903,-2.0,347.0,395.9797974644666,-443.0,89.0,114.5512985522207,-158.0,84.0,96.16652224137046,-128.0,28.5,28.991378028648448,-41.0,43.0,49.49747468305833,-66.0,1794.5,2066.8731214082786,-2561.0,358.90000000000003,413.3746242816557,-512.2,3.333244139431721,0.9834934929829495,0.29925449711707097,31.0,9.899494936611665,-15.0,0.0,0.0,0.0,0.9375,0.08838834764831845,-0.875,1.649011166931596,0.42012327095459195,-1.9460831809021308,1.5190441641142773,0.43433084277515865,-1.7070464219519508,6.0,0.0,-4.0
818,163.6,0,3,3,0,0,0,2,10,13,0,0,0,0,0,2,0,2,0,93,0,0,2,4,0,0,3,0,1,0,0,0,0,0,2,0,37,22,0,2,0,2,0,2,4,0,1,0,0,0,0,6,3,0,37,22,0,2,0,0,0,2,0,23,93,0,0,0,1,5,1,1,-1.4426951601859516e-10,1.201805439897245,-1.4426951601859516e-10,5,1.0,0.0,0.0,1.5947259471238853,21,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1987,397.4,6,9,2,260,0,8,8,234,76,1,1,0,0,0,1,0,0,0,15,30,15,1,7,0,6,2,15,0,0,0,0,0,0,0,0,54,50,0,1,0,0,0,1,7,0,0,0,0,0,12,4,10,0,54,50,0,0,0,8,260,8,1,310,15,30,15,15,10,4,0,1,0.799890656891184,0.8174404921881657,0.0,4,0.0,0.0,0.0,2.544076511421647,32,21,2.0,0.0,-1.0,0.0,0.0,0.0,2.0,0.0,-2.0,0.0,0.0,0.0,2.0,0.0,-1.0,4.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,0.0,-2.0,3.0,0.0,7.0,0.0,0.0,0.0,37.0,0.0,17.0,22.0,0.0,28.0,0.0,0.0,0.0,2.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,260.0,2.0,0.0,6.0,0.0,0.0,1.0,23.0,0.0,287.0,93.0,0.0,-78.0,0.0,0.0,30.0,0.0,0.0,15.0,0.0,0.0,15.0,818.0,0.0,1169.0,163.6,0.0,233.79999999999998,1.5947259471238853,0.0,0.9493505642977615,21.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,-1.0,-1.4426951601859516e-10,0.0,0.7998906570354535,1.201805439897245,0.0,-0.38436494770907936,5.0,0.0,-1.0
585,117.0,0,46,0,25,0,6,4,37,28,0,0,0,0,0,14,0,14,0,40,88,40,8,0,0,0,0,40,0,0,0,0,0,0,10,0,60,33,0,14,0,14,0,8,0,0,0,0,0,0,0,0,46,0,60,33,0,10,0,6,25,4,0,65,40,88,40,40,4,5,5,1,1.455404067858332,1.6762926595486014,2.0731700215692803,5,1.0,0.0,0.0,3.996279686863869,22,16,1.5,0.7071067811865476,13.0,0.0,0.0,0.0,1.0,1.4142135623730951,14.0,0.0,0.0,0.0,1.5,0.7071067811865476,7.0,5.5,2.1213203435596424,-7.0,0.0,0.0,0.0,0.5,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.48528137423857,-12.0,5.0,1.4142135623730951,-4.0,6.5,4.949747468305833,36.0,0.0,0.0,0.0,45.5,12.020815280171307,6.0,36.0,19.79898987322333,-17.0,0.0,0.0,0.0,1.0,1.4142135623730951,10.0,0.0,0.0,0.0,4.0,5.656854249492381,-2.0,130.0,183.84776310850236,-235.0,5.0,4.242640687119285,-4.0,0.5,0.7071067811865476,-1.0,166.5,202.93964620053913,-245.0,54.0,55.154328932550705,25.0,15.0,21.213203435596427,58.0,7.5,10.606601717798213,25.0,7.5,10.606601717798213,25.0,1402.5,826.607827207074,-1402.0,280.5,165.3215654414148,-280.4,2.069401229272766,0.6712922217382226,1.452203175442222,26.5,7.7781745930520225,-10.0,0.0,0.0,0.0,0.5,0.7071067811865476,1.0,0.39994532837345725,0.5656081077975322,0.655513410967148,1.0096229660427054,0.27178706097550276,0.8588521673604357,4.5,0.7071067811865476,1.0
80,16.0,0,3,0,3,0,0,2,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,21,10,0,0,0,0,3,2,0,14,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.623518569905962,10,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,11.6,0,2,0,0,0,0,1,4,1,0,0,0,0,0,1,0,1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2,0,16,1,0,1,0,0,0,1,0,5,7,0,0,0,1,4,1,1,-1.4426951601859516e-10,1.4182958334774114,-1.4426951601859516e-10,4,1.0,0.0,0.0,3.124117305963286,16,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,-1.0,0.0,0.0,0.0,21.0,0.0,-5.0,10.0,0.0,-9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,-3.0,2.0,0.0,-1.0,0.0,0.0,0.0,14.0,0.0,-9.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,-22.0,16.0,0.0,-4.4,2.623518569905962,0.0,0.5005987360573236,10.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.4426951601859516e-10,0.0,0.0,1.4182958334774114,0.0,0.0,4.0
211,42.2,2,7,2,91,0,0,2,19,13,0,0,0,0,0,4,0,4,0,3,6,3,4,1,0,2,2,3,0,0,0,0,0,0,0,0,16,11,0,4,0,4,0,4,1,0,0,0,0,0,4,4,7,0,16,11,0,0,0,0,91,2,0,32,3,6,3,3,2,2,3,1,0.5916727782937884,0.799048520755729,1.5219280944545537,2,1.0,0.0,0.0,3.2637279951045537,24,19,0.5,0.7071067811865476,3.0,0.0,0.0,0.0,0.5,0.7071067811865476,3.0,0.0,0.0,0.0,0.5,0.7071067811865476,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,2.5,0.7071067811865476,5.0,0.0,0.0,0.0,18.5,3.5355339059327378,0.0,5.5,6.363961030678928,10.0,0.0,0.0,0.0,0.5,0.7071067811865476,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.1213203435596424,91.0,1.5,0.7071067811865476,1.0,0.0,0.0,0.0,9.5,6.363961030678928,27.0,3.5,4.949747468305833,-4.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,3.0,69.0,15.556349186104045,153.0,13.8,3.11126983722081,30.6,2.873817937934624,0.3539767609195482,0.13961068914126784,13.0,4.242640687119285,8.0,0.0,0.0,0.0,0.5,0.7071067811865476,0.0,-7.213475800929758e-11,1.0201395309524989e-10,0.5916727784380579,0.7091479167387057,1.002886601580504,-0.6192473127216824,2.0,2.8284271247461903,-2.0
430,86.0,3,2,2,92,0,2,5,26,9,0,0,0,0,0,2,0,0,0,43,14,5,2,1,0,3,2,5,0,0,0,0,0,0,1,0,28,4,0,2,0,0,0,2,1,0,0,0,0,0,6,4,2,0,28,4,0,1,0,2,92,5,0,35,43,14,5,5,5,6,1,2,2.249999999278652,1.6847540075969667,-1.4426951601859516e-10,6,0.5,0.0,0.0,3.025494178888696,28,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496,99.2,6,16,7,171,0,0,2,38,24,2,0,0,0,0,5,0,6,0,22,44,11,5,1,0,6,7,22,0,0,1,0,0,0,0,0,24,16,0,5,0,6,0,5,1,0,1,0,0,0,12,14,18,0,24,16,0,0,0,0,171,2,0,62,22,44,11,22,2,3,3,1,0.5032583344871068,0.6626731328998896,1.459147916594436,3,1.0,0.0,0.0,3.61278717936231,28,21,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,4.0,0.0,10.0,2.0,0.0,16.0,0.0,0.0,0.0,28.0,0.0,-4.0,4.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,2.0,0.0,-2.0,92.0,0.0,79.0,5.0,0.0,-3.0,0.0,0.0,0.0,35.0,0.0,27.0,43.0,0.0,-21.0,14.0,0.0,30.0,5.0,0.0,6.0,5.0,0.0,17.0,430.0,0.0,66.0,86.0,0.0,13.200000000000003,3.025494178888696,0.0,0.5872930004736139,28.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,2.249999999278652,0.0,-1.7467416647915455,1.6847540075969667,0.0,-1.022080874697077,6.0,0.0,-3.0
338,67.6,0,2,1,0,0,0,4,124,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,30,9,0,0,0,0,0,4,1,185,0,0,0,0,1,1,0,0,-1.4426951601859516e-10,-1.4426951601859516e-10,0.0,1,0.0,0.0,0.0,2.258225641546384,14,9,3.5,2.1213203435596424,-5.0,0.0,0.0,0.0,3.0,4.242640687119285,-6.0,0.0,0.0,0.0,3.5,2.1213203435596424,-5.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.5,0.7071067811865476,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.242640687119285,-12.0,9.0,7.0710678118654755,-12.0,10.0,11.313708498984761,-16.0,0.0,0.0,0.0,26.0,2.8284271247461903,6.0,10.0,8.48528137423857,-7.0,0.0,0.0,0.0,0.5,0.7071067811865476,0.0,0.0,0.0,0.0,1.0,1.4142135623730951,0.0,131.5,55.86143571373726,-171.0,3.5,2.1213203435596424,2.0,0.0,0.0,1.0,48.5,19.091883092036785,123.0,32.5,14.849242404917497,-22.0,29.0,21.213203435596427,-44.0,8.0,4.242640687119285,-11.0,13.5,12.020815280171307,-22.0,463.0,46.66904755831214,-158.0,92.6,9.333809511662434,-31.60000000000001,3.319140679125503,0.41527886317828666,-1.354561537815926,28.0,0.0,-14.0,0.0,0.0,0.0,0.75,0.3535533905932738,-1.0,1.3766291668828794,1.235132876155181,-0.5032583346313763,1.1737135702484283,0.7227203174193813,-0.6626731330441591,4.5,2.1213203435596424,-2.0
286,57.2,0,6,0,3,0,3,4,66,41,0,0,0,0,0,0,0,0,0,4,8,4,0,3,0,0,0,4,0,0,0,0,0,0,0,0,34,28,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,34,28,0,0,0,3,3,4,0,107,4,8,4,4,0,2,0,0,0.0,0.5586293731636601,0.0,2,0.0,0.0,0.0,2.961318023212547,16,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,85.6,2,33,2,74,0,4,4,45,33,0,0,0,0,0,9,0,11,0,16,32,11,8,1,0,2,2,16,0,0,1,0,0,0,2,0,37,39,0,9,0,11,0,8,1,0,1,0,0,0,4,4,33,0,37,39,0,2,0,4,74,4,0,78,16,32,11,16,4,3,4,1,0.9111019774860867,0.6957939627272831,1.669180336289653,3,1.0,0.0,0.0,3.966184296285467,28,22,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,6.0,0.0,27.0,0.0,0.0,0.0,34.0,0.0,3.0,28.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,0.0,71.0,4.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,-29.0,4.0,0.0,12.0,8.0,0.0,24.0,4.0,0.0,7.0,4.0,0.0,12.0,286.0,0.0,142.0,57.2,0.0,28.39999999999999,2.961318023212547,0.0,1.00486627307292,16.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9111019774860867,0.5586293731636601,0.0,0.13716458956362299,2.0,0.0,1.0
