total_events,events_per_minute,cnt_1,cnt_3,cnt_7,cnt_8,cnt_9,cnt_10,cnt_11,cnt_12,cnt_13,cnt_800,cnt_4103,cnt_4104,cnt_4624,cnt_4625,cnt_4648,cnt_4656,cnt_4658,cnt_4661,cnt_4663,cnt_4672,cnt_4688,cnt_4696,cnt_4697,cnt_4698,cnt_4702,cnt_4703,cnt_4720,cnt_4726,cnt_4728,cnt_4732,cnt_4738,cnt_4756,cnt_4768,cnt_4769,cnt_4770,cnt_4771,cnt_4773,cnt_4776,cnt_4798,cnt_4799,cnt_5154,cnt_5156,cnt_5158,cnt_5447,brute_force_score,lateral_move_score,persistence_score,priv_escalation_score,recon_score,execution_score,kerberos_score,credential_dump_score,image_load_score,registry_mod_score,powershell_score,wfp_network_score,remote_thread_score,raw_access_score,network_conn_score,file_create_score,process_create_sys_score,rights_adjust_score,object_access_score,logon_failure_ratio,monitored_event_ratio,credential_dump_per_min,image_load_per_min,registry_mod_per_min,powershell_per_min,remote_thread_per_min,network_conn_per_min,process_create_sys_per_min,entropy_eventids,distinct_eventids,distinct_monitored,brute_force_score_roll3_mean,brute_force_score_roll3_std,brute_force_score_delta,lateral_move_score_roll3_mean,lateral_move_score_roll3_std,lateral_move_score_delta,persistence_score_roll3_mean,persistence_score_roll3_std,persistence_score_delta,priv_escalation_score_roll3_mean,priv_escalation_score_roll3_std,priv_escalation_score_delta,recon_score_roll3_mean,recon_score_roll3_std,recon_score_delta,execution_score_roll3_mean,execution_score_roll3_std,execution_score_delta,kerberos_score_roll3_mean,kerberos_score_roll3_std,kerberos_score_delta,credential_dump_score_roll3_mean,credential_dump_score_roll3_std,credential_dump_score_delta,image_load_score_roll3_mean,image_load_score_roll3_std,image_load_score_delta,registry_mod_score_roll3_mean,registry_mod_score_roll3_std,registry_mod_score_delta,powershell_score_roll3_mean,powershell_score_roll3_std,powershell_score_delta,wfp_network_score_roll3_mean,wfp_network_score_roll3_std,wfp_network_score_delta,remote_thread_score_roll3_mean,remote_thread_score_roll3_std,remote_thread_score_delta,raw_access_score_roll3_mean,raw_access_score_roll3_std,raw_access_score_delta,network_conn_score_roll3_mean,network_conn_score_roll3_std,network_conn_score_delta,file_create_score_roll3_mean,file_create_score_roll3_std,file_create_score_delta,process_create_sys_score_roll3_mean,process_create_sys_score_roll3_std,process_create_sys_score_delta,rights_adjust_score_roll3_mean,rights_adjust_score_roll3_std,rights_adjust_score_delta,object_access_score_roll3_mean,object_access_score_roll3_std,object_access_score_delta,total_events_roll3_mean,total_events_roll3_std,total_events_delta,events_per_minute_roll3_mean,events_per_minute_roll3_std,events_per_minute_delta,entropy_eventids_roll3_mean,entropy_eventids_roll3_std,entropy_eventids_delta,distinct_eventids_roll3_mean,distinct_eventids_roll3_std,distinct_eventids_delta,logon_failure_ratio_roll3_mean,logon_failure_ratio_roll3_std,logon_failure_ratio_delta,monitored_event_ratio_roll3_mean,monitored_event_ratio_roll3_std,monitored_event_ratio_delta
96196,19239.2,13,29,1467,0,27,7123,1020,36102,31626,6090,6090,13,0,0,8,664,1328,0,506,0,36,0,0,0,0,882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,165,388,80,0,8,0,0,0,36,0,7123,1467,67728,12193,841,0,27,29,1020,13,882,2498,0.0,0.9757682232109444,1424.6,293.4,13545.6,2438.6,0.0,5.8,2.6,2.5166214793710857,43,21,0.0,0.0,0.0,18.333333333333332,5.686240703077327,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.666666666666664,6.110100926607786,3.0,0.0,0.0,0.0,6033.666666666667,1333.4171640313161,-288.0,1735.0,143.46776641461952,-217.0,44625.333333333336,14539.44587435619,8175.0,19754.0,3927.943354988716,-4698.0,906.3333333333334,28.041635710730954,-33.0,0.0,0.0,0.0,51.0,7.93725393319376,-15.0,87.33333333333333,32.08322510804257,-25.0,1234.6666666666667,261.8784705418401,74.0,24.0,4.999999999999997,-6.0,892.6666666666666,19.756855350316588,-7.0,2752.0,361.7886123138756,161.0,80537.0,11569.558288889039,3184.0,16107.4,2313.9116577777872,636.7999999999993,2.8852376723241306,0.20676031647798104,-0.14743050735850494,50.0,3.6055512754639905,-3.0,0.0,0.0,0.0,0.9699236116369484,0.005116752410305735,0.0001414223680423765
98404,19680.8,15,37,1809,0,24,7322,1012,37863,32954,6125,6121,10,1,0,8,478,956,0,398,1,42,0,0,0,0,787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,183,329,56,0,10,0,0,0,42,0,7322,1809,70817,12256,698,0,24,37,1012,15,787,1832,0.0,0.9822873053940897,1464.4,361.8,14163.4,2451.2,0.0,7.4,3.0,2.429165920193615,48,23,0.0,0.0,0.0,14.333333333333334,7.767453465154029,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.666666666666664,4.041451884327378,6.0,0.0,0.0,0.0,6825.0,778.9916559244956,199.0,1591.6666666666667,112.05504599674737,342.0,57032.0,12154.19569531443,3089.0,15741.0,3135.37940287934,63.0,878.6666666666666,40.203648258999344,-143.0,0.0,0.0,0.0,41.0,13.527749258468676,-3.0,57.666666666666664,30.66485501895179,8.0,1141.0,276.1539425755136,-8.0,18.666666666666668,5.5075705472861,2.0,895.0,16.822603841260737,-95.0,2584.3333333333335,299.96722043138834,-666.0,89215.66666666667,9467.675128210458,2208.0,17843.133333333335,1893.5350256420559,441.59999999999854,2.6995580174330924,0.20303153821919742,-0.08745555917747083,46.666666666666664,4.041451884327381,5.0,0.0,0.0,0.0,0.9732678654400645,0.0042088653676076344,0.006519082183145342
78513,15702.6,15,30,1749,0,22,5575,762,29738,26601,6138,6134,9,1,0,8,174,348,0,170,1,26,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,153,2,0,10,0,0,0,26,0,5575,1749,56339,12281,297,0,22,30,762,15,158,692,0.0,0.9929056334619745,1115.0,349.8,11267.8,2456.2,0.0,6.0,3.0,2.308170257881191,46,22,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,4.582575694955837,-16.0,0.0,0.0,0.0,7285.333333333333,147.45959898671384,-1747.0,1653.3333333333333,173.05008908790882,-60.0,66032.66666666667,5820.226828340384,-14478.0,13780.0,2694.389170108878,25.0,804.3333333333334,93.55390602926926,-401.0,0.0,0.0,0.0,31.0,9.643650760992946,-2.0,40.0,12.767145334803683,-7.0,992.6666666666666,40.611985094715656,-250.0,15.666666666666666,3.0550504633038904,0.0,852.6666666666666,56.97660338536628,-629.0,2222.3333333333335,347.4914867062691,-1140.0,95870.66666666667,2710.6820789859003,-19891.0,19174.133333333335,542.1364157970153,-3978.199999999999,2.5366131287647637,0.11871232285359537,-0.12099566231242376,45.666666666666664,2.516611478423583,-2.0,0.0,0.0,0.0,0.9778941098159786,0.0038052760231279104,0.010618328067884764
70268,14053.6,18,79,1888,0,18,8008,672,24673,20974,6371,6362,8,1,0,5,118,236,0,115,1,18,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,146,0,0,7,0,0,0,18,0,8008,1888,45647,12741,276,0,18,79,672,18,63,469,0.0,0.9948198326407468,1601.6,377.6,9129.4,2548.2,0.0,15.8,3.6,2.4210108958182817,37,21,0.0,0.0,0.0,9.333333333333334,1.1547005383792515,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.666666666666664,8.082903768654758,-8.0,0.0,0.0,0.0,6673.333333333333,956.3745779417814,2433.0,1675.0,182.6143477386151,139.0,64961.333333333336,7625.218313814573,-10692.0,12243.333333333334,45.3468117218925,460.0,612.0,282.0124110744065,-21.0,0.0,0.0,0.0,24.333333333333332,2.516611478423549,-4.0,32.0,4.358898943540608,49.0,931.3333333333334,146.70151101244124,-90.0,14.333333333333334,1.1547005383792421,3.0,609.0,393.45520710749275,-95.0,1674.0,913.3082721622529,-223.0,91037.66666666667,10902.718575352434,-8245.0,18207.533333333333,2180.543715070453,-1649.0,2.417985885815297,0.10467436559006692,0.11284063793709054,45.666666666666664,2.516611478423583,-9.0,0.0,0.0,0.0,0.9836537206890027,0.008650030381255872,0.0019141991787723356
66804,13360.8,40,205,3084,0,51,13603,538,21255,15938,5150,5150,6,2,0,2,182,364,0,177,2,31,0,0,0,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,201,0,0,6,1,0,0,31,0,13603,3084,37193,10306,383,0,51,205,538,40,90,723,0.0,0.9917669600622717,2720.6,616.8,7438.6,2061.2,0.0,41.0,8.0,2.593582394853763,36,22,0.0,0.0,0.0,9.0,1.7320508075688772,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.666666666666668,12.220201853215572,13.0,0.0,0.0,0.0,6968.333333333333,1254.4649589898163,5595.0,1815.3333333333333,69.71609092120109,1196.0,57601.0,12632.367474072302,-8454.0,12426.0,273.08423608844106,-2435.0,423.6666666666667,237.81155004190472,107.0,0.0,0.0,0.0,21.333333333333332,3.055050463303864,33.0,48.666666666666664,26.501572280401266,126.0,815.3333333333334,176.16280348965108,-134.0,16.0,1.7320508075688772,22.0,336.0,393.45520710749275,27.0,997.6666666666666,731.1062394299021,254.0,82395.0,14464.130357543145,-3464.0,16479.0,2892.826071508613,-692.8000000000011,2.386115691297696,0.0676257646796398,0.1725714990354814,43.666666666666664,5.859465277082315,-1.0,0.0,0.0,0.0,0.9900042571656037,0.006751262704627652,-0.0030528725784750854
58117,11623.4,40,216,2917,0,51,13647,400,16320,10809,6158,6157,8,2,0,0,123,246,0,120,2,22,0,0,0,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,182,0,0,4,1,0,0,22,0,13647,2917,27129,12323,348,0,51,216,400,40,90,489,0.0,0.99242906550579,2729.4,583.4,5425.8,2464.6,0.0,43.2,8.0,2.6730148273371803,34,21,0.0,0.0,0.0,7.666666666666667,2.081665999466133,-2.0,0.3333333333333333,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,6.557438524301999,-9.0,0.0,0.0,0.0,9062.0,4116.477013175222,44.0,2240.3333333333335,733.934829077714,-167.0,46393.0,9594.775453339167,-10064.0,11776.0,1293.6672678861469,2017.0,318.6666666666667,56.69509091035444,-35.0,0.0,0.0,0.0,30.333333333333332,18.009256878986793,0.0,104.66666666666667,90.27919657004782,11.0,657.3333333333334,112.71793705233179,-138.0,24.333333333333332,13.650396819628847,0.0,103.66666666666667,48.95235779136009,0.0,628.0,138.56767299770868,-234.0,71861.66666666667,6014.981324437669,-8687.0,14372.333333333334,1202.9962648875262,-1737.3999999999996,2.4409211828510786,0.1437439968489441,0.07943243248341725,39.666666666666664,5.5075705472861,-2.0,0.0,0.0,0.0,0.9931641420549976,0.0015427662702395455,0.0006621054435183016
52894,10578.8,51,251,3069,0,74,14196,613,10538,6195,8135,8120,55,3,0,0,142,284,0,139,3,29,0,0,0,1,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,195,0,0,6,1,0,0,29,0,14196,3069,16733,16310,380,0,74,251,613,51,107,565,0.0,0.990376980375846,2839.2,613.8,3346.6,3262.0,0.0,50.2,10.2,2.811700584341737,35,21,0.0,0.0,0.0,5.666666666666667,1.5275252316519472,2.0,0.6666666666666666,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.666666666666668,6.658328118479391,7.0,0.0,0.0,0.0,11752.666666666666,3243.051083984548,549.0,2629.6666666666665,647.706981075033,152.0,36656.333333333336,9270.657438031736,-10396.0,11790.0,1302.0648985361704,3987.0,335.6666666666667,54.55578185062839,32.0,0.0,0.0,0.0,40.0,19.052558883257646,23.0,166.66666666666666,76.12051847782787,35.0,536.6666666666666,136.00490187244515,213.0,32.666666666666664,12.701705922171769,11.0,81.0,15.58845726811991,17.0,560.3333333333334,141.22794813114467,76.0,65063.0,6259.7932074470455,-5223.0,13012.6,1251.9586414894213,-1044.6000000000004,2.562536039336408,0.12883866856820783,0.13868575700455654,35.666666666666664,1.5275252316519363,1.0,0.0,0.0,0.0,0.9930052860696028,0.0016059359727926205,-0.002052085129944037
67694,13538.8,63,266,3520,0,104,16101,575,10326,6109,16364,10400,56,34,0,3,389,766,0,367,31,118,1,0,0,1,216,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,247,242,1,0,68,1,0,16,119,0,16101,3520,16435,26820,490,0,104,266,575,63,216,1522,0.0,0.9796436907259136,3220.2,704.0,3287.0,5364.0,0.0,53.2,12.6,2.93724404012599,110,26,0.0,0.0,0.0,5.333333333333333,1.1547005383792524,62.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,27.333333333333332,4.725815626252605,90.0,0.0,0.0,0.0,13815.333333333334,330.4002623082593,1905.0,3023.3333333333335,92.39227961974535,451.0,27018.333333333332,10230.448931172728,-298.0,12979.666666666666,3055.390700603336,10510.0,370.3333333333333,19.399312702602458,110.0,0.0,0.0,0.0,58.666666666666664,13.279056191361393,30.0,224.0,24.020824298928666,15.0,517.0,108.04165863221506,-38.0,43.666666666666664,6.350852961085884,12.0,95.66666666666667,9.814954576223636,109.0,592.3333333333334,119.37057147108442,957.0,59271.666666666664,7026.518791929128,14800.0,11854.333333333334,1405.303758385851,2960.0,2.6927659355108937,0.11039232696136969,0.12554345578425297,35.0,0.9999999999999831,75.0,0.0,0.0,0.0,0.9915243353146358,0.0010473363458061418,-0.010733289649932365
70245,14049.0,145,213,3141,101,170,13284,523,9081,5670,17254,11542,124,41,0,4,485,957,0,457,38,137,1,0,0,1,318,0,0,0,0,0,0,0,0,0,0,0,0,8,12,1826,343,1561,868,0,83,1,0,20,138,0,13284,3141,14751,28920,4598,101,170,213,523,145,318,1899,0.0,0.9723823759698199,2656.8,628.2,2950.2,5784.0,20.2,42.6,29.0,3.2838988598804573,136,28,0.0,0.0,0.0,26.0,36.38681079732051,15.0,1.0,0.0,0.0,0.0,0.0,0.0,5.333333333333333,9.237604307034013,4.0,56.666666666666664,54.09559439855831,19.0,0.0,0.0,0.0,14648.0,1287.9274047864803,-2817.0,3168.6666666666665,313.6117557320409,-379.0,20099.0,6089.98160916763,-1684.0,18484.333333333332,7489.0951611882565,2100.0,406.0,74.48489779814443,4108.0,0.0,0.0,101.0,76.33333333333333,26.57693235370353,66.0,244.33333333333334,25.658007197234454,-53.0,529.3333333333334,113.60604444013278,-52.0,51.333333333333336,11.50362261782493,82.0,137.66666666666666,68.36909633257802,102.0,858.6666666666666,575.7189707950687,377.0,59568.333333333336,7505.982702706769,2551.0,11913.666666666666,1501.1965405413764,510.2000000000007,2.8073198172683025,0.13216906810166754,0.34665481975446744,59.666666666666664,43.592812863284394,26.0,0.0,0.0,0.0,0.9874832455358499,0.006866347504941759,-0.007261314756093706
64736,12947.2,148,102,4368,101,159,6384,456,4842,3455,18508,12398,124,58,0,10,795,1548,0,719,53,185,1,0,0,2,875,0,0,0,0,0,0,0,0,0,0,0,0,8,13,2269,417,1845,2565,0,121,2,0,21,186,0,6384,4368,8297,31030,7096,101,159,102,456,148,875,3062,0.0,0.9640385565991102,1276.8,873.6,1659.4,6206.0,20.2,20.4,29.6,3.4807158491724026,143,28,0.0,0.0,0.0,52.333333333333336,40.8207463593371,38.0,1.0,0.0,1.0,0.0,0.0,0.0,12.0,10.583005244258363,1.0,95.33333333333333,58.22656896411923,48.0,0.0,0.0,0.0,14527.0,1437.3736466208213,-6900.0,3243.3333333333335,242.28977141706434,1227.0,15973.0,1068.720730593362,-6454.0,24016.666666666668,6756.2588266979055,2110.0,1822.6666666666667,2404.138376494442,2498.0,33.666666666666664,58.312377188152205,0.0,116.0,49.1121166312347,-11.0,243.33333333333334,27.319101986217174,-111.0,570.3333333333334,45.18111699962076,-67.0,86.33333333333333,51.159880114532456,3.0,213.66666666666666,105.51935051607045,557.0,1328.6666666666667,687.6934879241863,1163.0,63611.0,9368.429270694214,-5509.0,12722.199999999999,1873.6858541388522,-1101.7999999999993,3.0109478281160613,0.24457511960234393,0.19681698929194535,93.66666666666667,52.44362052083488,7.0,0.0,0.0,0.0,0.9808010156905264,0.009052955193616145,-0.008343819370709715
79357,15871.4,150,87,4540,101,159,5650,452,11907,8136,18526,12336,121,67,0,11,1285,2505,0,1177,62,277,1,18,0,3,1038,0,0,0,0,0,0,0,0,0,0,0,0,15,19,2270,688,2032,2589,0,140,21,0,34,278,0,5650,4540,20043,30983,7579,101,159,87,452,150,1038,4967,0.0,0.9604949783887999,1130.0,908.0,4008.6,6196.6,20.2,17.4,30.0,3.5863662526048823,149,29,0.0,0.0,0.0,90.66666666666667,27.319101986217134,19.0,1.3333333333333333,0.5773502691896258,19.0,0.0,0.0,0.0,19.0,2.6457513110645934,13.0,147.66666666666666,34.530180036213736,92.0,0.0,0.0,0.0,11923.0,4999.426267083056,-734.0,3676.3333333333335,628.261357504449,172.0,13161.0,4295.676431017594,11746.0,28923.333333333332,2105.0019794131667,-47.0,4061.3333333333335,3335.5385372280343,483.0,67.33333333333333,58.31237718815221,0.0,144.33333333333334,35.3600527903075,0.0,193.66666666666666,83.6918952667063,-15.0,518.0,59.65735495309936,-4.0,118.66666666666667,48.232077845903895,2.0,469.6666666666667,354.71443913848975,163.0,2161.0,802.7347008819288,1905.0,67558.33333333333,2757.004594362095,14621.0,13511.666666666666,551.4009188724177,2924.199999999999,3.23395291639295,0.2751569547734349,0.10565040343247967,129.66666666666666,17.38773514099329,6.0,0.0,0.0,0.0,0.9720215410982812,0.007808822198786674,-0.003543578210310261
95817,19163.4,212,89,8414,102,228,8893,163,19028,11934,17260,10394,73,68,0,11,1586,3105,0,1466,63,307,1,18,0,8,1161,0,0,0,0,0,0,0,0,0,0,0,0,15,19,2270,736,2069,2589,0,142,26,0,34,308,0,8893,8414,30962,27727,7664,102,228,89,163,212,1161,6157,0.0,0.9631067555861694,1778.6,1682.8,6192.4,5545.4,20.4,17.8,42.4,3.561633380697765,146,29,0.0,0.0,0.0,114.66666666666667,29.022979401386976,2.0,8.0,11.269427669584644,5.0,0.0,0.0,0.0,25.0,7.810249675906655,0.0,200.66666666666666,71.14304838375521,30.0,0.0,0.0,0.0,8439.333333333334,4211.625022878145,3243.0,4016.3333333333335,762.9235435699525,3874.0,14363.666666666666,5882.571659855354,10919.0,30311.0,1204.8705324639736,-3256.0,6424.333333333333,1599.9819790651816,85.0,101.0,0.0,1.0,162.66666666666666,6.350852961085845,69.0,134.0,68.82586723027906,2.0,477.0,39.887341350359364,-289.0,147.66666666666666,2.5166114784235867,62.0,743.6666666666666,377.53984337197227,123.0,3309.3333333333335,1548.8822851764214,1190.0,71446.0,7384.118837071933,16460.0,14289.199999999999,1476.8237674143743,3292.000000000002,3.4503269872192477,0.15350649208905282,-0.02473287190711737,142.66666666666666,6.506407098647697,-3.0,0.0,0.0,0.0,0.96563863698591,0.006103093334160238,0.0026117771973694914
87140,17428.0,226,105,9340,102,259,9900,196,18750,11160,10592,9546,74,37,0,8,1329,2603,0,1228,35,219,0,18,0,8,1052,0,0,0,0,0,0,0,0,0,0,0,0,7,11,2270,688,2036,2588,0,80,26,0,18,219,0,9900,9340,29910,20212,7582,102,259,105,196,226,1052,5160,0.0,0.968407160890521,1980.0,1868.0,5982.0,4042.4,20.4,21.0,45.2,3.547084115709107,83,28,0.0,0.0,0.0,134.33333333333334,11.590225767142442,-62.0,16.333333333333332,12.662279942148386,0.0,0.0,0.0,0.0,29.666666666666668,7.505553499465136,-16.0,257.3333333333333,63.57148207595396,-89.0,0.0,0.0,0.0,6975.666666666667,1700.5335437248264,1007.0,5774.0,2287.923949785045,926.0,19767.333333333332,11335.014350821673,-1052.0,29913.333333333332,1893.566036169151,-7515.0,7446.333333333333,306.3598102449727,-82.0,101.33333333333333,0.5773502691896278,0.0,182.0,39.83716857408418,31.0,92.66666666666667,8.144527815247134,16.0,357.0,168.02083204174443,33.0,170.0,36.38681079732051,14.0,1024.6666666666667,143.46544299354247,-109.0,4728.666666666667,1561.204129296785,-997.0,79970.0,15549.564849216875,-8677.0,15994.0,3109.912969843357,-1735.4000000000015,3.5429051608250166,0.055259040898895564,-0.014549264988657828,146.0,2.9999999999999774,-63.0,0.0,0.0,0.0,0.9625467635246933,0.0018369621566134457,0.0053004053043516075
83519,16703.8,179,182,10953,1,244,11164,223,18102,10417,10904,9025,166,30,0,7,1234,2414,0,1139,28,201,0,18,0,8,952,0,0,0,0,0,0,0,0,0,0,0,0,7,7,444,586,705,1721,0,65,26,0,14,201,0,11164,10953,28519,20095,3456,1,244,182,223,179,952,4787,0.0,0.9705695709958213,2232.8,2190.6,5703.8,4019.0,0.2,36.4,35.8,3.387575102197188,64,28,0.0,0.0,0.0,120.66666666666667,35.232560697930154,-15.0,24.333333333333332,2.886751345948134,0.0,0.0,0.0,0.0,28.666666666666668,9.237604307034013,-4.0,268.3333333333333,45.28060659193223,-18.0,0.0,0.0,0.0,8147.666666666667,2220.870625077771,1264.0,7431.333333333333,2546.4142108724836,1613.0,26971.666666666668,6023.412017563896,-1391.0,26307.333333333332,5524.056510693328,-117.0,7608.333333333333,48.232077845929176,-4126.0,101.66666666666667,0.5773502691896278,-101.0,215.33333333333334,51.189191567491406,-15.0,93.66666666666667,9.86576572463254,77.0,270.3333333333333,158.1908130497262,27.0,196.0,40.44749683231337,-47.0,1083.6666666666667,67.3374586195037,-100.0,5428.0,638.665013915745,-373.0,87438.0,8234.045360574679,-3621.0,17487.600000000002,1646.8090721148803,-724.2000000000007,3.5650279163372516,0.019859852062222315,-0.15950901351191904,126.0,37.26929030716845,-19.0,0.0,0.0,0.0,0.9640029649551635,0.004031507337204741,0.002162410105300272
79873,15974.6,160,165,8437,1,232,13444,199,17578,9724,12606,10576,167,12,0,1,852,1679,0,808,12,141,0,18,0,6,360,0,0,0,0,0,0,0,0,0,0,0,0,7,6,1,457,366,24,0,25,24,0,13,141,0,13444,8437,27302,23349,848,1,232,165,199,160,360,3339,0.0,0.977038548696055,2688.8,1687.4,5460.4,4669.8,0.2,33.0,32.0,3.119438292159004,57,28,0.0,0.0,0.0,95.66666666666667,40.82074635933709,-40.0,26.0,0.0,-2.0,0.0,0.0,0.0,22.0,10.583005244258363,-1.0,242.66666666666666,57.29165151514953,-60.0,0.0,0.0,0.0,9985.666666666666,1137.92105760169,2280.0,9569.0,1284.8972721583625,-2516.0,29797.0,1225.4138076583731,-1217.0,22678.0,4372.953578532478,3254.0,6234.0,2406.1679076905675,-2608.0,68.33333333333333,58.312377188152205,0.0,243.66666666666666,15.502687938977951,-12.0,125.33333333333333,49.722563623905536,-17.0,194.0,30.049958402634847,-24.0,205.66666666666666,24.131583730317683,-19.0,1055.0,104.53229166147675,-592.0,5368.0,708.2887829127318,-1448.0,88825.33333333333,6319.846701727406,-3646.0,17765.066666666666,1263.9693403454044,-729.1999999999989,3.498764199534687,0.09656698091467995,-0.26813681003818424,97.66666666666667,42.922410618851934,-7.0,0.0,0.0,0.0,0.9673611624908371,0.003839790091754338,0.006468977700233691
78316,15663.2,185,321,9796,1,287,17675,291,17391,6407,12018,9971,170,5,0,0,447,891,0,431,5,67,0,0,0,5,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,236,0,0,10,5,0,0,67,0,17675,9796,23798,22159,472,1,287,321,291,185,202,1769,0.0,0.9836814954798508,3535.0,1959.2,4759.6,4431.8,0.2,64.2,37.0,2.9518865015817086,49,22,0.0,0.0,0.0,56.666666666666664,28.431203515386624,-15.0,25.333333333333332,1.154700538379251,-19.0,0.0,0.0,0.0,15.0,2.6457513110645934,-13.0,187.0,40.8411557133243,-74.0,0.0,0.0,0.0,11502.666666666666,1796.1083857421772,4231.0,9576.666666666666,1274.5871226924166,1359.0,28577.0,1304.967049392362,-3504.0,21218.666666666668,1845.8500300223036,-1190.0,3962.0,3395.396294985315,-376.0,34.666666666666664,58.31237718815221,0.0,245.0,13.527749258468653,55.0,150.66666666666666,40.451617190581324,156.0,206.0,14.798648586951646,92.0,188.33333333333334,33.97548135543238,25.0,788.0,374.0160424366848,-158.0,4428.666666666667,961.9315637473034,-1570.0,83510.66666666667,3633.5071670955117,-1557.0,16702.133333333335,726.7014334190045,-311.39999999999964,3.351365836688433,0.2161100894948609,-0.1675517905772952,68.0,13.45362404707371,-8.0,0.0,0.0,0.0,0.9720050935274657,0.004491186654606709,0.0066429467837958445
66226,13245.2,115,400,5907,0,201,18401,326,13422,3665,11703,10101,168,2,0,0,104,208,0,100,2,24,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,258,0,0,4,0,0,0,24,0,18401,5907,17087,21972,507,0,201,400,326,115,80,412,0.0,0.9880711503035062,3680.2,1181.4,3417.4,4394.4,0.0,80.0,23.0,2.769819660927253,43,20,0.0,0.0,0.0,33.333333333333336,28.431203515386624,-6.0,18.333333333333332,11.590225767142472,-5.0,0.0,0.0,0.0,9.0,7.810249675906655,0.0,136.33333333333334,67.1217798731033,-43.0,0.0,0.0,0.0,14094.333333333334,3303.858400920567,726.0,9728.666666666666,1259.350758658339,-3889.0,26539.666666666668,2451.0863577877403,-6711.0,21867.666666666668,1646.4462740500637,-187.0,1592.0,1625.1818359802091,35.0,1.0,0.0,-1.0,254.33333333333334,28.91942830232528,-86.0,222.66666666666666,85.58231904624539,79.0,237.66666666666666,47.72141378179635,35.0,174.66666666666666,13.051181300301273,-70.0,504.6666666666667,395.3749275476802,-122.0,3298.3333333333335,1509.4109226229064,-1357.0,80569.33333333333,2670.479794593898,-12090.0,16113.866666666667,534.0959589186739,-2418.0,3.1529666319793,0.2197709065251815,-0.18206684065445566,56.666666666666664,7.505553499465134,-6.0,0.0,0.0,0.0,0.9770965383905758,0.006556154591085956,0.004389654823655387
69755,13951.0,98,591,4932,0,171,21409,627,12915,3785,11544,9577,166,4,0,0,354,706,0,340,4,32,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506,484,322,0,8,0,0,0,32,0,21409,4932,16700,21287,1312,0,171,591,627,98,165,1400,0.0,0.985334384631926,4281.8,986.4,3340.0,4257.4,0.0,118.2,19.6,2.9086948652188664,44,21,0.0,0.0,0.0,13.0,10.81665382639195,4.0,9.666666666666666,12.662279942148384,0.0,0.0,0.0,0.0,4.333333333333333,7.505553499465136,0.0,77.33333333333333,59.18051481132398,8.0,0.0,0.0,0.0,16506.666666666668,2677.071970144517,3008.0,8046.666666666667,1973.664189606057,-975.0,22729.0,5190.7250938573015,-387.0,22493.333333333332,746.9045008120754,-685.0,609.0,207.71855959447564,805.0,0.6666666666666666,0.5773502691896258,0.0,240.0,43.554563480765125,-30.0,295.3333333333333,119.58400115957542,191.0,272.0,65.59725604017362,301.0,153.33333333333334,35.472994422987945,-17.0,214.0,140.38518440348335,85.0,1840.0,1464.7911113875589,988.0,74805.0,7470.307423393005,3529.0,14961.0,1494.0614846785818,705.7999999999993,2.9470481515559883,0.17485952661871593,0.13887520429161349,49.666666666666664,7.02376916856849,1.0,0.0,0.0,0.0,0.982930398159804,0.005554519326216129,-0.0027367656715802102
